nombre,apellido,fecha_nacimiento,genero,telefono,email,id_aseguradora,nss_seguro
Paciente,ID_36172,1959-01-01,M,555-987-6543,paciente_36172@mail.com,1,NSS-36172
Paciente,ID_38164,1958-01-01,M,555-987-6543,paciente_38164@mail.com,3,NSS-38164
Paciente,ID_24551,1960-01-01,F,555-987-6543,paciente_24551@mail.com,3,NSS-24551
Paciente,ID_96193,2005-01-01,F,555-987-6543,paciente_96193@mail.com,3,NSS-96193
Paciente,ID_128310,1964-01-01,M,555-987-6543,paciente_128310@mail.com,2,NSS-128310
Paciente,ID_8559,1954-01-01,F,555-987-6543,paciente_8559@mail.com,3,NSS-8559
Paciente,ID_115939,1969-01-01,M,555-987-6543,paciente_115939@mail.com,1,NSS-115939
Paciente,ID_30355,1954-01-01,M,555-987-6543,paciente_30355@mail.com,2,NSS-30355
Paciente,ID_2856,1938-01-01,F,555-987-6543,paciente_2856@mail.com,1,NSS-2856
Paciente,ID_34309,1971-01-01,F,555-987-6543,paciente_34309@mail.com,2,NSS-34309
Paciente,ID_118645,1959-01-01,M,555-987-6543,paciente_118645@mail.com,3,NSS-118645
Paciente,ID_14935,1952-01-01,F,555-987-6543,paciente_14935@mail.com,1,NSS-14935
Paciente,ID_92961,1980-01-01,F,555-987-6543,paciente_92961@mail.com,3,NSS-92961
Paciente,ID_2594,1946-01-01,F,555-987-6543,paciente_2594@mail.com,2,NSS-2594
Paciente,ID_43398,1961-01-01,F,555-987-6543,paciente_43398@mail.com,3,NSS-43398
Paciente,ID_49999,1986-01-01,M,555-987-6543,paciente_49999@mail.com,2,NSS-49999
Paciente,ID_91384,1982-01-01,M,555-987-6543,paciente_91384@mail.com,2,NSS-91384
Paciente,ID_5334,1978-01-01,F,555-987-6543,paciente_5334@mail.com,2,NSS-5334
Paciente,ID_100411,1940-01-01,F,555-987-6543,paciente_100411@mail.com,2,NSS-100411
Paciente,ID_118120,1973-01-01,M,555-987-6543,paciente_118120@mail.com,3,NSS-118120
Paciente,ID_91661,1995-01-01,F,555-987-6543,paciente_91661@mail.com,1,NSS-91661
Paciente,ID_97505,1947-01-01,F,555-987-6543,paciente_97505@mail.com,2,NSS-97505
Paciente,ID_13332,1947-01-01,F,555-987-6543,paciente_13332@mail.com,3,NSS-13332
Paciente,ID_49451,1961-01-01,F,555-987-6543,paciente_49451@mail.com,1,NSS-49451
Paciente,ID_88209,1963-01-01,M,555-987-6543,paciente_88209@mail.com,2,NSS-88209
Paciente,ID_75445,1969-01-01,F,555-987-6543,paciente_75445@mail.com,2,NSS-75445
Paciente,ID_21041,1955-01-01,M,555-987-6543,paciente_21041@mail.com,1,NSS-21041
Paciente,ID_118337,1949-01-01,M,555-987-6543,paciente_118337@mail.com,3,NSS-118337
Paciente,ID_93377,1942-01-01,F,555-987-6543,paciente_93377@mail.com,3,NSS-93377
Paciente,ID_56917,1977-01-01,F,555-987-6543,paciente_56917@mail.com,1,NSS-56917
Paciente,ID_15198,1957-01-01,F,555-987-6543,paciente_15198@mail.com,3,NSS-15198
Paciente,ID_113201,1945-01-01,M,555-987-6543,paciente_113201@mail.com,3,NSS-113201
Paciente,ID_16898,1969-01-01,M,555-987-6543,paciente_16898@mail.com,2,NSS-16898
Paciente,ID_42365,1968-01-01,F,555-987-6543,paciente_42365@mail.com,1,NSS-42365
Paciente,ID_86167,1962-01-01,F,555-987-6543,paciente_86167@mail.com,3,NSS-86167
Paciente,ID_130265,1959-01-01,M,555-987-6543,paciente_130265@mail.com,2,NSS-130265
Paciente,ID_44869,1957-01-01,F,555-987-6543,paciente_44869@mail.com,2,NSS-44869
Paciente,ID_71535,1959-01-01,F,555-987-6543,paciente_71535@mail.com,2,NSS-71535
Paciente,ID_2606,1969-01-01,M,555-987-6543,paciente_2606@mail.com,4,NSS-2606
Paciente,ID_37403,1950-01-01,M,555-987-6543,paciente_37403@mail.com,1,NSS-37403
Paciente,ID_35689,1955-01-01,F,555-987-6543,paciente_35689@mail.com,3,NSS-35689
Paciente,ID_68153,1942-01-01,F,555-987-6543,paciente_68153@mail.com,2,NSS-68153
Paciente,ID_68590,1949-01-01,M,555-987-6543,paciente_68590@mail.com,2,NSS-68590
Paciente,ID_38316,1969-01-01,M,555-987-6543,paciente_38316@mail.com,2,NSS-38316
Paciente,ID_127153,1966-01-01,M,555-987-6543,paciente_127153@mail.com,1,NSS-127153
Paciente,ID_123193,1948-01-01,F,555-987-6543,paciente_123193@mail.com,2,NSS-123193
Paciente,ID_94593,1947-01-01,F,555-987-6543,paciente_94593@mail.com,1,NSS-94593
Paciente,ID_31554,1952-01-01,F,555-987-6543,paciente_31554@mail.com,3,NSS-31554
Paciente,ID_47910,1957-01-01,M,555-987-6543,paciente_47910@mail.com,2,NSS-47910
Paciente,ID_38000,1985-01-01,M,555-987-6543,paciente_38000@mail.com,1,NSS-38000
Paciente,ID_24529,1998-01-01,M,555-987-6543,paciente_24529@mail.com,2,NSS-24529
Paciente,ID_54928,2001-01-01,F,555-987-6543,paciente_54928@mail.com,2,NSS-54928
Paciente,ID_90652,1959-01-01,M,555-987-6543,paciente_90652@mail.com,1,NSS-90652
Paciente,ID_113641,1940-01-01,M,555-987-6543,paciente_113641@mail.com,3,NSS-113641
Paciente,ID_96838,1959-01-01,M,555-987-6543,paciente_96838@mail.com,1,NSS-96838
Paciente,ID_33034,1997-01-01,F,555-987-6543,paciente_33034@mail.com,2,NSS-33034
Paciente,ID_38996,1970-01-01,M,555-987-6543,paciente_38996@mail.com,2,NSS-38996
Paciente,ID_85526,1955-01-01,F,555-987-6543,paciente_85526@mail.com,2,NSS-85526
Paciente,ID_41288,1966-01-01,M,555-987-6543,paciente_41288@mail.com,2,NSS-41288
Paciente,ID_95271,1993-01-01,F,555-987-6543,paciente_95271@mail.com,3,NSS-95271
Paciente,ID_91488,1960-01-01,M,555-987-6543,paciente_91488@mail.com,1,NSS-91488
Paciente,ID_6015,1959-01-01,M,555-987-6543,paciente_6015@mail.com,3,NSS-6015
Paciente,ID_86308,1938-01-01,M,555-987-6543,paciente_86308@mail.com,2,NSS-86308
Paciente,ID_117515,1973-01-01,M,555-987-6543,paciente_117515@mail.com,2,NSS-117515
Paciente,ID_69919,1939-01-01,F,555-987-6543,paciente_69919@mail.com,2,NSS-69919
Paciente,ID_34312,2005-01-01,M,555-987-6543,paciente_34312@mail.com,2,NSS-34312
Paciente,ID_25248,1982-01-01,M,555-987-6543,paciente_25248@mail.com,2,NSS-25248
Paciente,ID_106889,1961-01-01,M,555-987-6543,paciente_106889@mail.com,3,NSS-106889
Paciente,ID_52584,1959-01-01,F,555-987-6543,paciente_52584@mail.com,3,NSS-52584
Paciente,ID_94891,1986-01-01,F,555-987-6543,paciente_94891@mail.com,3,NSS-94891
Paciente,ID_81864,1970-01-01,F,555-987-6543,paciente_81864@mail.com,3,NSS-81864
Paciente,ID_130415,1968-01-01,F,555-987-6543,paciente_130415@mail.com,1,NSS-130415
Paciente,ID_96873,1967-01-01,M,555-987-6543,paciente_96873@mail.com,2,NSS-96873
Paciente,ID_22561,1986-01-01,M,555-987-6543,paciente_22561@mail.com,2,NSS-22561
Paciente,ID_129127,1938-01-01,M,555-987-6543,paciente_129127@mail.com,2,NSS-129127
Paciente,ID_3520,1942-01-01,M,555-987-6543,paciente_3520@mail.com,2,NSS-3520
Paciente,ID_109899,1946-01-01,M,555-987-6543,paciente_109899@mail.com,3,NSS-109899
Paciente,ID_50716,1939-01-01,F,555-987-6543,paciente_50716@mail.com,2,NSS-50716
Paciente,ID_34162,1989-01-01,M,555-987-6543,paciente_34162@mail.com,1,NSS-34162
Paciente,ID_75805,1986-01-01,F,555-987-6543,paciente_75805@mail.com,2,NSS-75805
Paciente,ID_70742,1988-01-01,M,555-987-6543,paciente_70742@mail.com,2,NSS-70742
Paciente,ID_72730,1969-01-01,M,555-987-6543,paciente_72730@mail.com,3,NSS-72730
Paciente,ID_49627,1963-01-01,F,555-987-6543,paciente_49627@mail.com,2,NSS-49627
Paciente,ID_121531,1946-01-01,M,555-987-6543,paciente_121531@mail.com,2,NSS-121531
Paciente,ID_70079,1941-01-01,F,555-987-6543,paciente_70079@mail.com,2,NSS-70079
Paciente,ID_91054,1980-01-01,F,555-987-6543,paciente_91054@mail.com,2,NSS-91054
Paciente,ID_72332,1994-01-01,F,555-987-6543,paciente_72332@mail.com,2,NSS-72332
Paciente,ID_84051,2005-01-01,M,555-987-6543,paciente_84051@mail.com,3,NSS-84051
Paciente,ID_102607,1960-01-01,F,555-987-6543,paciente_102607@mail.com,2,NSS-102607
Paciente,ID_35780,1948-01-01,F,555-987-6543,paciente_35780@mail.com,1,NSS-35780
Paciente,ID_113917,1981-01-01,F,555-987-6543,paciente_113917@mail.com,4,NSS-113917
Paciente,ID_30666,1962-01-01,F,555-987-6543,paciente_30666@mail.com,2,NSS-30666
Paciente,ID_129643,1945-01-01,F,555-987-6543,paciente_129643@mail.com,2,NSS-129643
Paciente,ID_97926,1962-01-01,F,555-987-6543,paciente_97926@mail.com,3,NSS-97926
Paciente,ID_38287,1981-01-01,M,555-987-6543,paciente_38287@mail.com,2,NSS-38287
Paciente,ID_15762,1961-01-01,M,555-987-6543,paciente_15762@mail.com,2,NSS-15762
Paciente,ID_96300,1986-01-01,F,555-987-6543,paciente_96300@mail.com,1,NSS-96300
Paciente,ID_4200,1968-01-01,M,555-987-6543,paciente_4200@mail.com,2,NSS-4200
Paciente,ID_125076,1961-01-01,F,555-987-6543,paciente_125076@mail.com,2,NSS-125076
Paciente,ID_11169,1937-01-01,F,555-987-6543,paciente_11169@mail.com,2,NSS-11169
Paciente,ID_64799,1953-01-01,M,555-987-6543,paciente_64799@mail.com,2,NSS-64799
Paciente,ID_112949,1973-01-01,F,555-987-6543,paciente_112949@mail.com,2,NSS-112949
Paciente,ID_72411,1969-01-01,M,555-987-6543,paciente_72411@mail.com,3,NSS-72411
Paciente,ID_113030,1944-01-01,M,555-987-6543,paciente_113030@mail.com,2,NSS-113030
Paciente,ID_37008,1971-01-01,M,555-987-6543,paciente_37008@mail.com,1,NSS-37008
Paciente,ID_64517,2006-01-01,M,555-987-6543,paciente_64517@mail.com,2,NSS-64517
Paciente,ID_95521,1945-01-01,F,555-987-6543,paciente_95521@mail.com,2,NSS-95521
Paciente,ID_2381,1972-01-01,M,555-987-6543,paciente_2381@mail.com,2,NSS-2381
Paciente,ID_86492,1958-01-01,F,555-987-6543,paciente_86492@mail.com,3,NSS-86492
Paciente,ID_115041,1954-01-01,M,555-987-6543,paciente_115041@mail.com,3,NSS-115041
Paciente,ID_108116,1958-01-01,F,555-987-6543,paciente_108116@mail.com,2,NSS-108116
Paciente,ID_77091,1967-01-01,M,555-987-6543,paciente_77091@mail.com,2,NSS-77091
Paciente,ID_57379,1969-01-01,M,555-987-6543,paciente_57379@mail.com,2,NSS-57379
Paciente,ID_79456,1959-01-01,M,555-987-6543,paciente_79456@mail.com,3,NSS-79456
Paciente,ID_127669,1997-01-01,M,555-987-6543,paciente_127669@mail.com,4,NSS-127669
Paciente,ID_117033,1986-01-01,M,555-987-6543,paciente_117033@mail.com,5,NSS-117033
Paciente,ID_1280,1972-01-01,F,555-987-6543,paciente_1280@mail.com,2,NSS-1280
Paciente,ID_30411,1969-01-01,M,555-987-6543,paciente_30411@mail.com,2,NSS-30411
Paciente,ID_38475,1966-01-01,F,555-987-6543,paciente_38475@mail.com,1,NSS-38475
Paciente,ID_65159,1956-01-01,M,555-987-6543,paciente_65159@mail.com,2,NSS-65159
Paciente,ID_18121,1951-01-01,M,555-987-6543,paciente_18121@mail.com,3,NSS-18121
Paciente,ID_97002,1970-01-01,M,555-987-6543,paciente_97002@mail.com,3,NSS-97002
Paciente,ID_83294,1961-01-01,M,555-987-6543,paciente_83294@mail.com,2,NSS-83294
Paciente,ID_73536,1937-01-01,M,555-987-6543,paciente_73536@mail.com,1,NSS-73536
Paciente,ID_91571,1965-01-01,M,555-987-6543,paciente_91571@mail.com,2,NSS-91571
Paciente,ID_45920,1983-01-01,M,555-987-6543,paciente_45920@mail.com,3,NSS-45920
Paciente,ID_78777,1950-01-01,M,555-987-6543,paciente_78777@mail.com,3,NSS-78777
Paciente,ID_79290,1986-01-01,F,555-987-6543,paciente_79290@mail.com,3,NSS-79290
Paciente,ID_121900,1956-01-01,M,555-987-6543,paciente_121900@mail.com,2,NSS-121900
Paciente,ID_52654,2002-01-01,F,555-987-6543,paciente_52654@mail.com,3,NSS-52654
Paciente,ID_8609,1962-01-01,M,555-987-6543,paciente_8609@mail.com,3,NSS-8609
Paciente,ID_118953,1968-01-01,F,555-987-6543,paciente_118953@mail.com,2,NSS-118953
Paciente,ID_107614,1963-01-01,F,555-987-6543,paciente_107614@mail.com,1,NSS-107614
Paciente,ID_128566,1946-01-01,M,555-987-6543,paciente_128566@mail.com,2,NSS-128566
Paciente,ID_9683,1956-01-01,F,555-987-6543,paciente_9683@mail.com,3,NSS-9683
Paciente,ID_37895,1960-01-01,M,555-987-6543,paciente_37895@mail.com,2,NSS-37895
Paciente,ID_45888,1978-01-01,M,555-987-6543,paciente_45888@mail.com,4,NSS-45888
Paciente,ID_72165,1959-01-01,M,555-987-6543,paciente_72165@mail.com,2,NSS-72165
Paciente,ID_9026,1986-01-01,F,555-987-6543,paciente_9026@mail.com,3,NSS-9026
Paciente,ID_80913,1974-01-01,M,555-987-6543,paciente_80913@mail.com,3,NSS-80913
Paciente,ID_112541,1954-01-01,M,555-987-6543,paciente_112541@mail.com,2,NSS-112541
Paciente,ID_41639,1962-01-01,M,555-987-6543,paciente_41639@mail.com,3,NSS-41639
Paciente,ID_80853,1941-01-01,M,555-987-6543,paciente_80853@mail.com,2,NSS-80853
Paciente,ID_103781,1950-01-01,M,555-987-6543,paciente_103781@mail.com,2,NSS-103781
Paciente,ID_6977,1955-01-01,F,555-987-6543,paciente_6977@mail.com,2,NSS-6977
Paciente,ID_94134,1943-01-01,F,555-987-6543,paciente_94134@mail.com,3,NSS-94134
Paciente,ID_42606,1972-01-01,M,555-987-6543,paciente_42606@mail.com,2,NSS-42606
Paciente,ID_74599,1966-01-01,F,555-987-6543,paciente_74599@mail.com,2,NSS-74599
Paciente,ID_12086,1975-01-01,M,555-987-6543,paciente_12086@mail.com,1,NSS-12086
Paciente,ID_73027,1979-01-01,F,555-987-6543,paciente_73027@mail.com,2,NSS-73027
Paciente,ID_1228,1944-01-01,F,555-987-6543,paciente_1228@mail.com,1,NSS-1228
Paciente,ID_50985,1962-01-01,M,555-987-6543,paciente_50985@mail.com,3,NSS-50985
Paciente,ID_69496,1960-01-01,M,555-987-6543,paciente_69496@mail.com,2,NSS-69496
Paciente,ID_5455,1960-01-01,M,555-987-6543,paciente_5455@mail.com,3,NSS-5455
Paciente,ID_39154,1954-01-01,F,555-987-6543,paciente_39154@mail.com,2,NSS-39154
Paciente,ID_104658,1969-01-01,M,555-987-6543,paciente_104658@mail.com,3,NSS-104658
Paciente,ID_81614,1990-01-01,F,555-987-6543,paciente_81614@mail.com,2,NSS-81614
Paciente,ID_95591,1948-01-01,F,555-987-6543,paciente_95591@mail.com,2,NSS-95591
Paciente,ID_22880,1986-01-01,F,555-987-6543,paciente_22880@mail.com,2,NSS-22880
Paciente,ID_52994,1955-01-01,M,555-987-6543,paciente_52994@mail.com,1,NSS-52994
Paciente,ID_30694,1978-01-01,F,555-987-6543,paciente_30694@mail.com,3,NSS-30694
Paciente,ID_115102,1961-01-01,M,555-987-6543,paciente_115102@mail.com,3,NSS-115102
Paciente,ID_96515,1956-01-01,M,555-987-6543,paciente_96515@mail.com,2,NSS-96515
Paciente,ID_35220,1975-01-01,F,555-987-6543,paciente_35220@mail.com,2,NSS-35220
Paciente,ID_110189,1970-01-01,M,555-987-6543,paciente_110189@mail.com,2,NSS-110189
Paciente,ID_48040,1961-01-01,F,555-987-6543,paciente_48040@mail.com,3,NSS-48040
Paciente,ID_19321,1967-01-01,M,555-987-6543,paciente_19321@mail.com,2,NSS-19321
Paciente,ID_4955,1951-01-01,F,555-987-6543,paciente_4955@mail.com,2,NSS-4955
Paciente,ID_88835,1986-01-01,M,555-987-6543,paciente_88835@mail.com,3,NSS-88835
Paciente,ID_98898,1974-01-01,F,555-987-6543,paciente_98898@mail.com,3,NSS-98898
Paciente,ID_70041,1980-01-01,F,555-987-6543,paciente_70041@mail.com,2,NSS-70041
Paciente,ID_77385,1964-01-01,F,555-987-6543,paciente_77385@mail.com,1,NSS-77385
Paciente,ID_39012,1952-01-01,F,555-987-6543,paciente_39012@mail.com,2,NSS-39012
Paciente,ID_36857,1964-01-01,M,555-987-6543,paciente_36857@mail.com,3,NSS-36857
Paciente,ID_44308,1988-01-01,F,555-987-6543,paciente_44308@mail.com,3,NSS-44308
Paciente,ID_103187,1958-01-01,F,555-987-6543,paciente_103187@mail.com,2,NSS-103187
Paciente,ID_44616,1953-01-01,M,555-987-6543,paciente_44616@mail.com,3,NSS-44616
Paciente,ID_58971,1942-01-01,M,555-987-6543,paciente_58971@mail.com,3,NSS-58971
Paciente,ID_118709,1972-01-01,M,555-987-6543,paciente_118709@mail.com,2,NSS-118709
Paciente,ID_49655,1947-01-01,F,555-987-6543,paciente_49655@mail.com,1,NSS-49655
Paciente,ID_39640,1960-01-01,M,555-987-6543,paciente_39640@mail.com,3,NSS-39640
Paciente,ID_98030,1949-01-01,F,555-987-6543,paciente_98030@mail.com,3,NSS-98030
Paciente,ID_12303,1944-01-01,F,555-987-6543,paciente_12303@mail.com,3,NSS-12303
Paciente,ID_55908,1952-01-01,F,555-987-6543,paciente_55908@mail.com,2,NSS-55908
Paciente,ID_87197,1976-01-01,M,555-987-6543,paciente_87197@mail.com,2,NSS-87197
Paciente,ID_98961,1957-01-01,F,555-987-6543,paciente_98961@mail.com,2,NSS-98961
Paciente,ID_78397,1968-01-01,M,555-987-6543,paciente_78397@mail.com,2,NSS-78397
Paciente,ID_41782,1948-01-01,M,555-987-6543,paciente_41782@mail.com,4,NSS-41782
Paciente,ID_48053,1942-01-01,F,555-987-6543,paciente_48053@mail.com,2,NSS-48053
Paciente,ID_50159,1961-01-01,M,555-987-6543,paciente_50159@mail.com,2,NSS-50159
Paciente,ID_81086,1946-01-01,M,555-987-6543,paciente_81086@mail.com,2,NSS-81086
Paciente,ID_92038,1951-01-01,F,555-987-6543,paciente_92038@mail.com,2,NSS-92038
Paciente,ID_53766,1965-01-01,F,555-987-6543,paciente_53766@mail.com,3,NSS-53766
Paciente,ID_66589,1947-01-01,F,555-987-6543,paciente_66589@mail.com,2,NSS-66589
Paciente,ID_60343,1973-01-01,M,555-987-6543,paciente_60343@mail.com,2,NSS-60343
Paciente,ID_89532,1951-01-01,M,555-987-6543,paciente_89532@mail.com,2,NSS-89532
Paciente,ID_6553,2006-01-01,F,555-987-6543,paciente_6553@mail.com,2,NSS-6553
Paciente,ID_20881,1975-01-01,F,555-987-6543,paciente_20881@mail.com,2,NSS-20881
Paciente,ID_107881,1976-01-01,F,555-987-6543,paciente_107881@mail.com,2,NSS-107881
Paciente,ID_9517,1986-01-01,M,555-987-6543,paciente_9517@mail.com,2,NSS-9517
Paciente,ID_38560,1952-01-01,M,555-987-6543,paciente_38560@mail.com,2,NSS-38560
Paciente,ID_31432,1986-01-01,M,555-987-6543,paciente_31432@mail.com,2,NSS-31432
Paciente,ID_37038,1944-01-01,F,555-987-6543,paciente_37038@mail.com,2,NSS-37038
Paciente,ID_13550,1973-01-01,M,555-987-6543,paciente_13550@mail.com,2,NSS-13550
Paciente,ID_44185,1986-01-01,F,555-987-6543,paciente_44185@mail.com,2,NSS-44185
Paciente,ID_14,2010-01-01,F,555-987-6543,paciente_14@mail.com,2,NSS-14
Paciente,ID_130334,1965-01-01,M,555-987-6543,paciente_130334@mail.com,2,NSS-130334
Paciente,ID_28780,1957-01-01,F,555-987-6543,paciente_28780@mail.com,1,NSS-28780
Paciente,ID_14927,1957-01-01,M,555-987-6543,paciente_14927@mail.com,2,NSS-14927
Paciente,ID_24764,1983-01-01,M,555-987-6543,paciente_24764@mail.com,3,NSS-24764
Paciente,ID_67173,1978-01-01,F,555-987-6543,paciente_67173@mail.com,2,NSS-67173
Paciente,ID_58498,1985-01-01,M,555-987-6543,paciente_58498@mail.com,2,NSS-58498
Paciente,ID_109713,1954-01-01,F,555-987-6543,paciente_109713@mail.com,1,NSS-109713
Paciente,ID_23451,1968-01-01,M,555-987-6543,paciente_23451@mail.com,2,NSS-23451
Paciente,ID_64398,1955-01-01,M,555-987-6543,paciente_64398@mail.com,1,NSS-64398
Paciente,ID_20359,1968-01-01,F,555-987-6543,paciente_20359@mail.com,3,NSS-20359
Paciente,ID_57754,1984-01-01,M,555-987-6543,paciente_57754@mail.com,3,NSS-57754
Paciente,ID_20073,1953-01-01,M,555-987-6543,paciente_20073@mail.com,2,NSS-20073
Paciente,ID_58189,1959-01-01,M,555-987-6543,paciente_58189@mail.com,3,NSS-58189
Paciente,ID_69726,1961-01-01,F,555-987-6543,paciente_69726@mail.com,1,NSS-69726
Paciente,ID_56873,1962-01-01,F,555-987-6543,paciente_56873@mail.com,2,NSS-56873
Paciente,ID_81329,1967-01-01,F,555-987-6543,paciente_81329@mail.com,2,NSS-81329
Paciente,ID_23337,1971-01-01,M,555-987-6543,paciente_23337@mail.com,3,NSS-23337
Paciente,ID_48970,1965-01-01,M,555-987-6543,paciente_48970@mail.com,3,NSS-48970
Paciente,ID_103767,1968-01-01,M,555-987-6543,paciente_103767@mail.com,2,NSS-103767
Paciente,ID_37734,2008-01-01,M,555-987-6543,paciente_37734@mail.com,2,NSS-37734
Paciente,ID_96649,1972-01-01,M,555-987-6543,paciente_96649@mail.com,2,NSS-96649
Paciente,ID_20990,1977-01-01,M,555-987-6543,paciente_20990@mail.com,1,NSS-20990
Paciente,ID_85952,1962-01-01,M,555-987-6543,paciente_85952@mail.com,2,NSS-85952
Paciente,ID_80785,1958-01-01,F,555-987-6543,paciente_80785@mail.com,3,NSS-80785
Paciente,ID_74464,1963-01-01,F,555-987-6543,paciente_74464@mail.com,2,NSS-74464
Paciente,ID_114417,1949-01-01,F,555-987-6543,paciente_114417@mail.com,3,NSS-114417
Paciente,ID_103806,1946-01-01,M,555-987-6543,paciente_103806@mail.com,2,NSS-103806
Paciente,ID_47639,1981-01-01,F,555-987-6543,paciente_47639@mail.com,2,NSS-47639
Paciente,ID_40442,1986-01-01,F,555-987-6543,paciente_40442@mail.com,2,NSS-40442
Paciente,ID_118272,1946-01-01,M,555-987-6543,paciente_118272@mail.com,4,NSS-118272
Paciente,ID_127357,1953-01-01,F,555-987-6543,paciente_127357@mail.com,2,NSS-127357
Paciente,ID_27999,1943-01-01,M,555-987-6543,paciente_27999@mail.com,1,NSS-27999
Paciente,ID_36350,1948-01-01,M,555-987-6543,paciente_36350@mail.com,3,NSS-36350
Paciente,ID_32661,1961-01-01,M,555-987-6543,paciente_32661@mail.com,3,NSS-32661
Paciente,ID_106781,1953-01-01,M,555-987-6543,paciente_106781@mail.com,3,NSS-106781
Paciente,ID_42646,1970-01-01,M,555-987-6543,paciente_42646@mail.com,2,NSS-42646
Paciente,ID_21413,1949-01-01,F,555-987-6543,paciente_21413@mail.com,2,NSS-21413
Paciente,ID_63845,1951-01-01,F,555-987-6543,paciente_63845@mail.com,2,NSS-63845
Paciente,ID_111021,1962-01-01,M,555-987-6543,paciente_111021@mail.com,1,NSS-111021
Paciente,ID_37165,1963-01-01,M,555-987-6543,paciente_37165@mail.com,2,NSS-37165
Paciente,ID_28452,1959-01-01,M,555-987-6543,paciente_28452@mail.com,3,NSS-28452
Paciente,ID_129506,1959-01-01,F,555-987-6543,paciente_129506@mail.com,3,NSS-129506
Paciente,ID_57334,1959-01-01,F,555-987-6543,paciente_57334@mail.com,1,NSS-57334
Paciente,ID_102327,1957-01-01,M,555-987-6543,paciente_102327@mail.com,3,NSS-102327
Paciente,ID_34918,1945-01-01,F,555-987-6543,paciente_34918@mail.com,2,NSS-34918
Paciente,ID_1670,1959-01-01,M,555-987-6543,paciente_1670@mail.com,2,NSS-1670
Paciente,ID_502,1962-01-01,F,555-987-6543,paciente_502@mail.com,2,NSS-502
Paciente,ID_58882,1986-01-01,M,555-987-6543,paciente_58882@mail.com,2,NSS-58882
Paciente,ID_61224,1992-01-01,F,555-987-6543,paciente_61224@mail.com,3,NSS-61224
Paciente,ID_70544,1977-01-01,M,555-987-6543,paciente_70544@mail.com,4,NSS-70544
Paciente,ID_68657,1976-01-01,M,555-987-6543,paciente_68657@mail.com,1,NSS-68657
Paciente,ID_10427,1960-01-01,M,555-987-6543,paciente_10427@mail.com,2,NSS-10427
Paciente,ID_43712,1943-01-01,F,555-987-6543,paciente_43712@mail.com,3,NSS-43712
Paciente,ID_59084,1966-01-01,M,555-987-6543,paciente_59084@mail.com,1,NSS-59084
Paciente,ID_122247,1963-01-01,F,555-987-6543,paciente_122247@mail.com,2,NSS-122247
Paciente,ID_93162,1960-01-01,M,555-987-6543,paciente_93162@mail.com,2,NSS-93162
Paciente,ID_29188,1946-01-01,M,555-987-6543,paciente_29188@mail.com,3,NSS-29188
Paciente,ID_76696,1958-01-01,M,555-987-6543,paciente_76696@mail.com,2,NSS-76696
Paciente,ID_105888,1949-01-01,M,555-987-6543,paciente_105888@mail.com,3,NSS-105888
Paciente,ID_72541,1954-01-01,M,555-987-6543,paciente_72541@mail.com,3,NSS-72541
Paciente,ID_77985,1948-01-01,M,555-987-6543,paciente_77985@mail.com,1,NSS-77985
Paciente,ID_5195,1951-01-01,F,555-987-6543,paciente_5195@mail.com,1,NSS-5195
Paciente,ID_107011,1957-01-01,F,555-987-6543,paciente_107011@mail.com,2,NSS-107011
Paciente,ID_80918,1938-01-01,F,555-987-6543,paciente_80918@mail.com,1,NSS-80918
Paciente,ID_107638,1958-01-01,M,555-987-6543,paciente_107638@mail.com,3,NSS-107638
Paciente,ID_110610,1982-01-01,F,555-987-6543,paciente_110610@mail.com,2,NSS-110610
Paciente,ID_33352,1944-01-01,M,555-987-6543,paciente_33352@mail.com,3,NSS-33352
Paciente,ID_67456,1959-01-01,F,555-987-6543,paciente_67456@mail.com,3,NSS-67456
Paciente,ID_64405,1996-01-01,M,555-987-6543,paciente_64405@mail.com,2,NSS-64405
Paciente,ID_59472,1967-01-01,F,555-987-6543,paciente_59472@mail.com,2,NSS-59472
Paciente,ID_103451,1952-01-01,M,555-987-6543,paciente_103451@mail.com,3,NSS-103451
Paciente,ID_71610,1985-01-01,F,555-987-6543,paciente_71610@mail.com,2,NSS-71610
Paciente,ID_85530,2007-01-01,M,555-987-6543,paciente_85530@mail.com,2,NSS-85530
Paciente,ID_48509,1959-01-01,M,555-987-6543,paciente_48509@mail.com,3,NSS-48509
Paciente,ID_84504,1946-01-01,F,555-987-6543,paciente_84504@mail.com,2,NSS-84504
Paciente,ID_103369,1952-01-01,F,555-987-6543,paciente_103369@mail.com,1,NSS-103369
Paciente,ID_98057,1961-01-01,M,555-987-6543,paciente_98057@mail.com,2,NSS-98057
Paciente,ID_57779,1998-01-01,M,555-987-6543,paciente_57779@mail.com,2,NSS-57779
Paciente,ID_113890,1980-01-01,F,555-987-6543,paciente_113890@mail.com,2,NSS-113890
Paciente,ID_34060,2004-01-01,M,555-987-6543,paciente_34060@mail.com,2,NSS-34060
Paciente,ID_95177,1978-01-01,M,555-987-6543,paciente_95177@mail.com,2,NSS-95177
Paciente,ID_40234,1950-01-01,F,555-987-6543,paciente_40234@mail.com,3,NSS-40234
Paciente,ID_92402,1974-01-01,M,555-987-6543,paciente_92402@mail.com,2,NSS-92402
Paciente,ID_66579,1982-01-01,M,555-987-6543,paciente_66579@mail.com,2,NSS-66579
